id,species,caste,ID_number,date_of_collection,investigator,collection_site,Region,Latitude,Longitude,Forage_Plant,Temperature ,Wind,r.H.,H.I.,Time_of_Day,date_of_dissection,date_of_DNA_extraction,Concentration,Purity,QPCR_Concentration,QPCR_Purity,DNA_Storage,QPCR_Order,Year,CBombiConc,site_collapsed,site_collapsed_10k,Positive,clade,days_Since_May1,faithpd,PC1,PC2,Gammaproteobacteria,Alphaproteobacteria,Firmicutes,Bifidobacterium,Bombiscardovia,Apibacter,Lactobacillus,Snodgrassella,Schmidhempelia,Gilliamella,core,Proteobacteria,site_trip,Month,site_year,date_no_year,batch_conc
B0028,bor,W,28,7/12/17,JG,Allen Island Garden,Allen Island,43.8755,-69.3114,jasmine,,,,,11:00,2017-20-7,8/3/17,43.0,,43.0,,2017_1,28.0,2017,9597.177407301118,Allen_Island,Allen_Island,1.0,long,72,3.118917696741612,-0.0589442291651955,-0.0011142037621494,0.9883506686478456,0.0016641901931649,0.0057355126300148,0.0012184249628528,0.0003566121842496,0.0,0.0053194650817236,0.6414264487369985,0.0001783060921248,0.3346210995542347,0.983120356612184,0.9900148588410104,Allen_Island7/12/17,July,Allen_Island2017,7/12/23,12737708.29228687
B0029,ruf,W,29,7/22/17,FJ,Colby Observatory,Kennebec,44.5605,-69.6655,clover,,,,,,2017-31-07,8/3/17,79.0,,79.0,,2017_1,29.0,2017,0.0,Colby_College,Colby_College,0.0,short,82,1.6865827592991565,-0.1008625044797115,-0.0004003533212488,0.9910524073285044,0.0029825308904985,0.0006391137622496,0.0,0.0020238602471239,0.0033020877716233,0.0006391137622496,0.2584149978696208,0.0269492969748615,0.7050489987217725,0.9963783553472518,0.994034938219003,Colby_College7/22/17,July,Colby_College2017,7/22/23,27.30757974626741
B0030,bim,W,30,7/22/17,FJ,Colby Observatory,Kennebec,44.5605,-69.6655,clover,,,,,,2017-31-07,8/3/17,97.0,,97.0,,2017_1,30.0,2017,0.0,Colby_College,Colby_College,0.0,short,82,1.3779865229007129,-0.0163569039898568,-0.0007759509917725,0.9963248055209588,0.0,0.0010617228495007,0.0,0.0025726361353288,0.0,0.0,0.9942421953161688,0.0004491904363272,0.0002041774710578,0.9974681993588828,0.9963248055209588,Colby_College7/22/17,July,Colby_College2017,7/22/23,27.30757974626741
B0031,vag,W,31,7/22/17,FJ,Colby Observatory,Kennebec,44.5605,-69.6655,clover,,,,,,2017-31-07,8/3/17,131.0,,131.0,,2017_1,31.0,2017,0.0,Colby_College,Colby_College,0.0,short,82,2.769445446875176,0.1227508731568643,0.0730172138551315,0.2042836936754899,0.0137401495251565,0.0,0.0,0.0,0.0,0.0,0.0111133562335825,0.000808244089715,0.0024247322691452,0.0143463325924429,0.2180238432006465,Colby_College7/22/17,July,Colby_College2017,7/22/23,27.30757974626741
B0032,bim,W,32,7/23/17,FJ,Colby Heights Steps,Kennebec,44.5616,-69.664,,,,,,,2017-31-07,8/3/17,33.0,,33.0,,2017_1,32.0,2017,0.0,Colby_College,Colby_College,0.0,short,83,1.8633915886471075,-0.0886716270103907,0.001329478786526,0.8758948513830823,5.727048851726705e-05,0.0425519729683294,0.0021762785636561,0.0,0.0783078479659431,0.0424947024798121,0.1995876524826756,0.0,0.2454804039478456,0.5680468854399328,0.8759521218715995,Colby_College7/23/17,July,Colby_College2017,7/23/23,27.30757974626741
B0033,bor,W,33,6/17/17,FJ,Jackson,Waldo,44.5507,-69.1209,,,,,,,2017-31-07,8/3/17,105.0,,105.0,,2017_1,33.0,2017,0.0,Brooks_ME,Brooks_ME,0.0,long,47,1.9571095289956093,-0.063832027937251,-0.0001364192848441,0.9632452923482632,0.0,0.0208908484074333,0.002389880093947,0.007128435452635,0.0060983147224854,0.0202727759693436,0.6367382257200543,0.0006592772672957,0.3254357410688532,0.9987226502946144,0.9632452923482632,Brooks_ME6/17/17,June,Brooks_ME2017,6/17/23,56.80646521895059
B0034,bor,W,34,6/17/17,FJ,Brooks,Waldo,44.5507,-69.1209,,,,,,,2017-31-07,8/3/17,105.0,,105.0,,2017_1,34.0,2017,0.0,Brooks_ME,Brooks_ME,0.0,long,47,4.152638956283057,-0.0880398633809585,-0.0011679414329114,0.9511951312733368,0.0,0.0275482903595684,0.0005880104665863,0.0,0.0202275600505689,0.0275482903595684,0.3311674947814071,0.0001764031399758,0.3747978714021109,0.7545056302002177,0.9511951312733368,Brooks_ME6/17/17,June,Brooks_ME2017,6/17/23,56.80646521895059
B0035,bor,W,35,6/17/17,FJ,Waldo,Waldo,44.6135,-69.1243,,,,,,,2017-31-07,8/3/17,32.0,,32.0,,2017_1,35.0,2017,0.0,Waldo,Brooks_ME,0.0,long,47,1.2034562231825725,-0.0160533296500853,-0.0012160735073516,0.9966649931865452,0.000251022018217,0.0010040880728681,0.0,0.0,0.0,0.0010040880728681,0.9935810083913076,0.0,0.0008606469196012,0.9954457433837768,0.9969160152047624,Waldo6/17/17,June,Waldo2017,6/17/23,56.80646521895059
B0036,bor,Q,36,7/3/17,FJ,344 N Palermo Rd; Palermo; ME,Waldo,44.4252,-69.4381,,,,,,,2017-31-07,8/3/17,213.0,,213.0,,2017_1,36.0,2017,0.0,Palermo_ME,Palermo_ME,0.0,long,63,1.6257848309365763,-0.079554530211641,-0.001604806920743,0.9370531269798172,0.0,0.0511358493981355,0.0078740157480314,0.0008145533532446,0.0024436600597339,0.0305004977826047,0.3738347361752194,0.000316770748484,0.2357679428002534,0.6515521766675718,0.9370531269798172,Palermo_ME7/3/17,July,Palermo_ME2017,7/3/23,56.80646521895059
B0037,bor,Q,37,7/3/17,FJ,Belgrade_Lakes,Kennebec,44.5108,-69.905,,,,,,,2017-31-07,8/3/17,258.0,,258.0,,2017_1,37.0,2017,0.7453318845759707,Belgrade_Lakes,Belgrade_Lakes,0.0,long,63,1.9170022841381489,-0.0936574729946832,0.0008689343464279,0.8615909090909091,0.0,0.0913636363636363,0.003465909090909,0.0002272727272727,0.0431818181818181,0.09125,0.151875,0.0011931818181818,0.3547159090909091,0.645909090909091,0.8615909090909091,Belgrade_Lakes7/3/17,July,Belgrade_Lakes2017,7/3/23,3833193.703038898
B0038,vag,W,38,7/3/17,FJ,344 N Palermo Rd; Palermo; ME,Waldo,44.4252,-69.4381,,,,,,,2017-31-07,8/3/17,55.0,,55.0,,2017_1,38.0,2017,2.6881829915647875,Palermo_ME,Palermo_ME,0.0,short,63,0.8091823363764314,-0.0846083561515219,-0.001140690509323,0.9897714357873468,0.0,0.0,0.0,0.0100517742139158,0.0,0.0,0.4950625078924106,0.3209243591362545,0.1729763859073115,0.9990150271498924,0.9897714357873468,Palermo_ME7/3/17,July,Palermo_ME2017,7/3/23,3833193.703038898
B0039,bim,W,39,7/3/17,FJ,271 Parmenter Hill Rd; Palermo; ME,Waldo,44.43,-69.4753,,,,,,,2017-31-07,8/3/17,69.0,,69.0,,2017_1,39.0,2017,3.3559537389935694,Palermo_ME,Palermo_ME,0.0,short,63,0.9774566769630496,-0.0868589006305889,-0.0010965276150795,0.9961761740883652,0.0,0.0014600062571696,0.0,0.0022942955469809,0.0,0.0,0.4487781138109639,0.0004866687523898,0.5466680571488164,0.9982271352591512,0.9961761740883652,Palermo_ME7/3/17,July,Palermo_ME2017,7/3/23,3833193.703038898
B0040,imp,W,40,7/3/17,FJ,Albion Center,Kennebec,44.532,-69.4414,,,,,,,1/8/17,8/3/17,58.0,,58.0,,2017_1,40.0,2017,3.1127937606915785,Albion_ME,Albion_ME,0.0,short,63,1.4483053931982242,-0.0872859022706484,0.0231306912930428,0.5734296441038926,4.391068566535666e-05,0.0174764528948119,0.0105385645596856,0.0016246953696181,0.3967989110149955,0.0124267240432959,0.0762509056578918,0.1434342547258875,0.3533712428919577,0.9944452982633324,0.573473554789558,Albion_ME7/3/17,July,Albion_ME2017,7/3/23,3833193.703038898
B0041,tern,W,41,7/3/17,FJ,344 N Palermo Rd; Palermo; ME,Waldo,44.4252,-69.4381,,,,,,,1/8/17,8/3/17,13.0,,25.8,1.99,2017_1,41.0,2017,0.0,Palermo_ME,Palermo_ME,0.0,short,63,1.2643561491596025,-0.0632047549137855,-0.0003971318480766,0.9913177339901478,0.0,0.0001231527093596,0.0,0.0045361247947454,0.0039614121510673,0.0,0.6506568144499179,0.0317323481116584,0.3050287356321839,0.9959154351395731,0.9913177339901478,Palermo_ME7/3/17,July,Palermo_ME2017,7/3/23,1132.7361243012886
B0042,imp,W,42,7/3/17,FJ,Freedom Falls,Waldo,44.5282,-69.2974,,,,,,,1/8/17,8/3/17,56.0,,56.0,,2017_1,42.0,2017,0.0,Freedom Falls,Freedom Falls,0.0,short,63,1.4501467186565962,-0.1151333975900622,0.0040301022331401,0.8885442915293662,0.0,0.0388479679524455,0.0014214641080312,0.0045389933449634,0.0664211410480067,0.0387672029463074,0.049379724752859,0.4168443496801706,0.4221909930865155,0.999563868966854,0.8885442915293662,Freedom Falls7/3/17,July,Freedom Falls2017,7/3/23,1132.7361243012886
B0043,tern,W,43,7/3/17,FJ,Freedom Falls,Waldo,44.5282,-69.2974,,,,,,,1/8/17,8/3/17,29.0,,29.0,,2017_1,43.0,2017,0.0,Freedom Falls,Freedom Falls,0.0,short,63,2.083773988229442,-0.1165158984784254,0.0030634700946316,0.9963104220213912,0.0001243677970317,0.0014095016996932,0.0,0.0,0.0009120305115662,0.0013265898350053,0.0014095016996932,0.9781941795870988,0.0140950169969322,0.995937318630296,0.996434789818423,Freedom Falls7/3/17,July,Freedom Falls2017,7/3/23,1132.7361243012886
B0044,imp,W,44,7/3/17,FJ,1010 N Palermo Rd; Palermo; ME,Kennebec,44.4291,-69.4334,,,,,,,1/8/17,8/3/17,54.0,,54.0,,2017_1,44.0,2017,0.0,Palermo_ME,Palermo_ME,0.0,short,63,0.7073550081842428,-0.0587711981755587,-0.0005163509570425,0.997493353589062,0.0,0.0001519179642992,0.0,0.0023547284466388,0.0,0.0001519179642992,0.6952525636156476,0.000557032535764,0.3016077984555007,0.9999240410178504,0.997493353589062,Palermo_ME7/3/17,July,Palermo_ME2017,7/3/23,1132.7361243012886
B0045,bim,W,45,7/3/17,FJ,Freedom Falls,Waldo,44.5282,-69.2974,,,,,,,1/8/17,8/7/17,26.0,,26.0,,2017_1,45.0,2017,7022.398997217227,Freedom Falls,Freedom Falls,1.0,short,63,0.8349097087718481,-0.0188695093893454,-0.0001163828369039,0.9778207680452092,0.0,1.605445671718469e-05,0.0140476496275366,0.0078265476496275,0.0,0.0,0.9770260724377088,0.0001926534806062,0.0002247623940405,0.9993176855895196,0.9778207680452092,Freedom Falls7/3/17,July,Freedom Falls2017,7/3/23,2193547.6669759266
B0046,bim,W,46,7/3/17,FJ,271 Parmenter Hill Rd; Palermo; ME,Waldo,44.43,-69.4753,,,,,,,1/8/17,8/7/17,48.0,,48.0,,2017_1,46.0,2017,27.258420157912965,Palermo_ME,Palermo_ME,1.0,short,63,0.9599365755537628,-0.0166405855293314,-0.0008108579896298,0.998416419555666,0.0,0.0,0.0003570818648988,0.0011799226840136,0.0,0.0,0.9938519818043502,0.004083153498626,0.0001707782832124,0.9996429181351012,0.998416419555666,Palermo_ME7/3/17,July,Palermo_ME2017,7/3/23,2193547.6669759266
B0047,vag,W,47,7/12/17,JG,Allen Island Garden,Allen Island,43.8755,-69.3114,jasmine,,,,,11:00,1/8/17,8/7/17,47.0,,47.0,,2017_1,47.0,2017,267.12507928809515,Allen_Island,Allen_Island,1.0,short,72,1.7646609743722488,-0.0700846360981277,-0.0002554833612076,0.9803782691954566,0.0,0.0001836258230371,0.0058497940767555,0.0128800398730358,0.0,0.0,0.6006925316754544,0.0004984129482437,0.3781904986752708,0.9981112772487604,0.9803782691954566,Allen_Island7/12/17,July,Allen_Island2017,7/12/23,2193547.6669759266
B0048,imp,Q,48,8/1/17,JG,Dana walkway; Colby College,Kennebec,44.5616,-69.6619,,,,,,,1/8/17,8/7/17,101.0,,101.0,,2017_1,48.0,2017,8199.301884236962,Colby_College,Colby_College,1.0,short,92,1.5954278163215685,-0.0674182806305248,0.0034559242106511,0.99016632951225,5.619240278714318e-05,0.0006181164306585,0.0021915037086985,0.0063216453135536,0.0,0.0004916835243875,0.5228141155315801,0.0,0.4360670937289278,0.9678860418071475,0.990222521915037,Colby_College8/1/17,August,Colby_College2017,8/1/23,2193547.6669759266
B0049,bor,W,49,7/12/17,JG,Allen Island Garden,Allen Island,43.8755,-69.3114,jasmine,,,,,11:00,1/8/17,8/7/17,116.0,,116.0,,2017_1,49.0,2017,1048.4210018275976,Allen_Island,Allen_Island,1.0,long,72,2.024348506121811,-0.0150970580674898,-0.0017216952854832,0.9311689489435024,0.0005078443819715,0.0605967171488165,0.0003808832864786,0.0071279586469574,0.0,0.0006892173755327,0.9220277500680149,0.000725491974245,0.0005078443819715,0.9314591457332002,0.9316767933254738,Allen_Island7/12/17,July,Allen_Island2017,7/12/23,755295.8312247423
B0050,bim,W,50,7/12/17,JG,Tidal River; St. George,Knox,43.9432,-69.2303,,,,,,,1/8/17,8/7/17,64.0,,64.0,,2017_1,50.0,2017,211.6062727121827,Port_Clyde_ME,Port_Clyde_ME,1.0,short,72,1.6028095855087248,-0.1048675868525675,0.0057548801591171,0.8195476253648183,0.0,0.0390521358450517,0.0090872910586362,0.0025868930750862,0.1295104802334837,0.0281075882196869,0.1395595648713186,0.0742736800212258,0.6035586362430353,0.9866841337224728,0.8195476253648183,Port_Clyde_ME7/12/17,July,Port_Clyde_ME2017,7/12/23,755295.8312247423
B0051,bor,W,51,7/9/17,FJ,Monhegan,Monhegan Island,43.764,-69.314,catmint,,,,,,2/8/17,8/7/17,112.0,,112.0,,2017_1,51.0,2017,2126.5776298807564,Monhegan_Island,Monhegan_Island,1.0,long,69,1.7938985418321498,-0.0787775648366419,-0.0007932034449042,0.9772090486846312,0.001410331145753,0.0084995957050715,0.0,0.0128434156339908,0.0,0.0,0.5093175877696083,0.0,0.4661802591248425,0.9883412625284416,0.9786193798303842,Monhegan_Island7/9/17,July,Monhegan_Island2017,7/9/23,755295.8312247423
B0052,vag,Q,52,7/9/17,FJ,Monhegan,Monhegan Island,43.764,-69.314,catmint,,,,,,2/8/17,8/7/17,81.0,,81.0,,2017_1,52.0,2017,66.20776660673269,Monhegan_Island,Monhegan_Island,1.0,short,69,1.0374247512693535,-0.0521803084413081,-0.0008559518561245,0.9965730068880856,0.0,0.0012275796221782,0.0,0.0,0.0019436677351155,0.0012275796221782,0.7158494168996795,0.0001534474527722,0.1946907181340789,0.9138648298438246,0.9965730068880856,Monhegan_Island7/9/17,July,Monhegan_Island2017,7/9/23,755295.8312247423
B0053,bor,W,53,7/9/17,FJ,Monhegan,Monhegan Island,43.764,-69.314,catmint,,,,,,2/8/17,8/7/17,202.0,,202.0,,2017_1,53.0,2017,15758.57303451086,Monhegan_Island,Monhegan_Island,1.0,long,69,1.8217726637668563,0.184778840096907,0.1247298221947935,0.9836458271721772,0.0015969716685396,0.0063583131247412,0.0,0.0082805938368723,0.0,8.872064825220322e-05,0.0406932039983438,0.0016561187673744,0.0010055006801916,0.0517241379310344,0.9852427988407167,Monhegan_Island7/9/17,July,Monhegan_Island2017,7/9/23,7163527.806131382
B0054,bim,W,54,7/9/17,FJ,Monhegan,Monhegan Island,43.764,-69.314,catmint,,,,,,2/8/17,8/7/17,43.0,,43.0,,2017_1,54.0,2017,27.156744423094374,Monhegan_Island,Monhegan_Island,1.0,short,69,1.9243867458021136,-0.0275034111352106,-0.0002906971061831,0.7361570506516958,0.0042731222399027,0.205682001036992,0.0244229497058876,0.0,0.0,0.2056462426918882,0.7341724624984356,0.0002503084157265,0.0003933417961416,0.9648853051080796,0.7404301728915985,Monhegan_Island7/9/17,July,Monhegan_Island2017,7/9/23,7163527.806131382
B0055,imp,W,55,7/9/17,FJ,New Harbor,Lincoln,43.8747,-69.4981,rosa rugosa,,,,,,2/8/17,8/7/17,86.0,,86.0,,2017_1,55.0,2017,6257.223091157347,New Harbor,New Harbor,1.0,short,69,1.4270728225602751,-0.0481459730605273,-0.0003593310128936,0.993322972428481,0.0,0.0004604846601047,0.0,0.005660123947121,0.0,0.00024942919089,0.7692971852875151,0.0011895853719372,0.2224140908305992,0.9988104146280627,0.993322972428481,New Harbor7/9/17,July,New Harbor2017,7/9/23,7163527.806131382
B0056,bim,Q,56,7/9/17,FJ,New Harbor,Lincoln,43.8747,-69.4981,rosa rugosa,,,,,,2/8/17,8/7/17,58.0,,58.0,,2017_1,56.0,2017,5.914718942803793,New Harbor,New Harbor,0.0,short,69,2.029244801779261,-0.0885569477543298,0.0071411363262434,0.7856978123352663,0.0,0.0136564312071692,0.0190267527675276,0.0,0.1804658671586715,0.0136564312071692,0.255584475487612,0.000197680548234,0.3493509488666315,0.818282156035846,0.7856978123352663,New Harbor7/9/17,July,New Harbor2017,7/9/23,7163527.806131382
B0057,bim,W,57,7/9/17,FJ,New Harbor,Lincoln,43.8747,-69.4981,rosa rugosa,,,,,,2/8/17,8/7/17,98.0,,98.0,,2017_1,57.0,2017,2.460786498925021,New Harbor,New Harbor,0.0,short,69,2.6773062617110464,-0.1054356777780824,0.0030423870994896,0.891217037467632,0.0010569148655075,0.0102652856312424,0.0021666754742905,0.0011229720446018,0.0939993658510807,0.0068831580616181,0.2095730063943349,0.3742007081329599,0.306769539713576,0.994715425672462,0.8922739523331397,New Harbor7/9/17,July,New Harbor2017,7/9/23,1534923.0361465623
B0058,per,W,58,7/12/17,JG,Allen Island Garden,Allen Island,43.8755,-69.3114,jasmine,,,,,11:00,2/8/17,8/7/17,41.0,,41.0,,2017_1,58.0,2017,16.152493857431427,Allen_Island,Allen_Island,1.0,short,72,4.597652824883545,-0.0165027643107216,-0.0008137939575685,0.9959788100774516,5.2450303337587634e-05,0.0001748343444586,0.0,0.0029547004213507,0.0,0.0001748343444586,0.9932863611727888,0.0005944367711593,0.0008392048534014,0.997849537563159,0.9960312603807892,Allen_Island7/12/17,July,Allen_Island2017,7/12/23,1534923.0361465623
B0059,bim,W,59,7/12/17,JG,Allen Island Garden,Allen Island,43.8755,-69.3114,jasmine,,,,,11:00,2/8/17,8/7/17,109.0,,109.0,,2017_1,59.0,2017,1421.819701232586,Allen_Island,Allen_Island,1.0,short,72,1.9337193601792275,-0.0460605009156649,-0.0013074184600573,0.9781233211962036,0.006148152569689,0.0052378678445651,0.0002984540082373,0.0094759147615352,0.0007162896197695,0.0,0.7608637258998389,0.0,0.2167522234823613,0.9881066077717424,0.9842714737658927,Allen_Island7/12/17,July,Allen_Island2017,7/12/23,1534923.0361465623
B0060,ruf,W,60,7/12/17,JG,Allen Island Garden,Allen Island,43.8755,-69.3114,jasmine,,,,,11:00,2/8/17,8/7/17,62.0,,62.0,,2017_1,60.0,2017,6460.292936192211,Allen_Island,Allen_Island,1.0,short,72,11.073058310091271,-0.040975566243759,0.0089390365728397,0.4647787106873488,0.0046961719083534,0.4159669844884018,0.0,0.0634694748825957,0.0159385228404724,0.0138038992457663,0.2860395616906219,0.035861676391063,0.1073004126938949,0.5224135477444144,0.4694748825957022,Allen_Island7/12/17,July,Allen_Island2017,7/12/23,1534923.0361465623
B0061,bim,W,61,7/12/17,JG,Herrier Gut,Knox,43.9238,-69.2552,,,,,,,2/8/17,8/7/17,80.0,,80.0,,2017_1,61.0,2017,4032.061385241168,Coast_Port_Clyde_ME,Port_Clyde_ME,1.0,short,72,2.4549470393752038,0.1878647600646852,0.1257478107410664,0.9818227274732708,5.882612468197127e-05,0.0119858229039516,0.0,0.0055296557201052,0.0,0.0,0.0244569613365295,0.0004706089974557,0.0004559024662852,0.0309131285203759,0.9818815535979528,Coast_Port_Clyde_ME7/12/17,July,Coast_Port_Clyde_ME2017,7/12/23,291794629.0509796
B0062,vag,W,62,7/12/17,JG,Tidal River; St. George,Knox,43.9432,-69.2303,,,,,,,2/8/17,8/7/17,54.0,,54.0,,2017_1,62.0,2017,36167.61048138995,Port_Clyde_ME,Port_Clyde_ME,1.0,short,72,8.809268619849346,0.192186250961752,0.129553430264783,0.9986475473791896,0.0,0.0,0.0,8.669568082118149e-05,0.0,0.0,0.001248417803825,0.0001733913616423,0.0003121044509562,0.0018206092972448,0.9986475473791896,Port_Clyde_ME7/12/17,July,Port_Clyde_ME2017,7/12/23,291794629.0509796
B0063,bim,W,63,7/12/17,JG,Herrier Gut,Knox,43.9238,-69.2552,,,,,,,2/8/17,8/7/17,120.0,,120.0,,2017_1,63.0,2017,19603.251003923,Coast_Port_Clyde_ME,Port_Clyde_ME,1.0,short,72,1.7717370916100044,0.1797566027160302,0.1239167871441935,0.9893370305016386,0.0003277035543231,0.0003781194857574,0.0,0.0092009074867658,0.0,0.0,0.0150491555331484,0.0055709604234938,0.0228384169397529,0.052659440383161,0.9896647340559618,Coast_Port_Clyde_ME7/12/17,July,Coast_Port_Clyde_ME2017,7/12/23,291794629.0509796
B0064,bim,W,64,7/9/17,FJ,Monhegan,Monhegan Island,43.764,-69.314,catmint,,,,,,3/8/17,8/7/17,64.0,,64.0,,2017_1,64.0,2017,17943.034284146797,Monhegan_Island,Monhegan_Island,1.0,short,69,1.9748104818873515,0.1398879814238903,0.0976872847110438,0.9948025863739672,0.0010747194277559,0.0029775013654222,0.0,0.0003171303229443,0.0,0.0,0.257034126746419,0.0,0.0004404587818671,0.2577917158512307,0.9958773058017232,Monhegan_Island7/9/17,July,Monhegan_Island2017,7/9/23,291794629.0509796
B0065,bim,W,65,7/9/17,FJ,Monhegan,Monhegan Island,43.764,-69.314,catmint,,,,,,3/8/17,8/7/17,42.0,,42.0,,2017_1,65.0,2017,9541.112167258309,Monhegan_Island,Monhegan_Island,1.0,short,69,1.4575011821258408,0.2040277418562292,0.1154827292189785,0.966402601088948,0.0327716563878925,0.0001806311769411,0.0,0.0,0.0,0.0,0.0003612623538822,0.0003096534461848,0.0002322400846386,0.0009031558847057,0.9991742574768404,Monhegan_Island7/9/17,July,Monhegan_Island2017,7/9/23,23161976.67463165
B0066,bim,W,66,7/9/17,FJ,Monhegan,Monhegan Island,43.764,-69.314,catmint,,,,,,3/8/17,8/7/17,80.0,,80.0,,2017_1,66.0,2017,8284.242588934141,Monhegan_Island,Monhegan_Island,1.0,short,69,1.0358343204733562,-0.1086176472185709,0.0011830705733087,0.9992313453427412,0.0,3.941818755173637e-05,0.0,0.0004730182506208,0.0,3.941818755173637e-05,0.1219007450037447,0.7101777760258583,0.1557806772044621,0.9883716346722378,0.9992313453427412,Monhegan_Island7/9/17,July,Monhegan_Island2017,7/9/23,23161976.67463165
B0067,bim,W,67,7/9/17,FJ,Monhegan,Monhegan Island,43.764,-69.314,catmint,,,,,,3/8/17,8/7/17,64.0,,64.0,,2017_1,67.0,2017,21147.728961524565,Monhegan_Island,Monhegan_Island,1.0,short,69,1.6176091056039963,0.1906115280467701,0.110024106826074,0.960228484747932,0.0298878907823943,0.0067786968784811,0.0,0.0026071911071081,0.0,0.0,0.051527576971392,0.0008769642814818,0.0009717712308312,0.0559835035908132,0.9901163755303264,Monhegan_Island7/9/17,July,Monhegan_Island2017,7/9/23,23161976.67463165
B0068,bim,W,68,7/12/17,FJ,Tidal River; St. George,Knox,43.9432,-69.2303,,,,,,,3/8/17,8/7/17,88.0,,88.0,,2017_1,68.0,2017,37917.39608549296,Port_Clyde_ME,Port_Clyde_ME,1.0,short,72,3.874262700716741,0.193780779164904,0.1293568426626285,0.990403927694711,0.0009918420987378,0.0,0.0,7.438815740534107e-05,0.0,0.0,0.0003223486820898,0.0001735723672791,0.0,0.0005703092067742,0.9913957697934488,Port_Clyde_ME7/12/17,July,Port_Clyde_ME2017,7/12/23,23161976.67463165
B0069,vag,W,69,7/12/17,FJ,Port Clyde,Knox,43.9271,-69.2524,rosa rugosa,,,,,,3/8/17,8/7/17,96.0,,96.0,,2017_1,69.0,2017,13882.446355758548,Coast_Port_Clyde_ME,Port_Clyde_ME,1.0,short,72,8.474464884503139,0.1954675785604245,0.1269919652954917,0.9878947490008548,0.0025180770208145,0.0022177559082403,0.0,6.930487213251092e-05,0.0,0.0,0.0002541178644858,0.000415829232795,0.0003696259847067,0.0011088779541201,0.9904128260216692,Coast_Port_Clyde_ME7/12/17,July,Coast_Port_Clyde_ME2017,7/12/23,11428859.159258664
B0070,tern,W,70,7/12/17,FJ,Port Clyde,Knox,43.9271,-69.2524,rosa rugosa,,,,,,3/8/17,8/7/17,103.0,,103.0,,2017_1,70.0,2017,19092.94355368441,Coast_Port_Clyde_ME,Port_Clyde_ME,1.0,short,72,1.250799696494754,0.0188799100752129,0.0683022996665601,0.8982039728374691,0.0,0.0,0.0,0.0,0.1015104398045313,0.0,0.0003173192866662,0.0006029066446658,0.4772482071460303,0.5796788728818938,0.8982039728374691,Coast_Port_Clyde_ME7/12/17,July,Coast_Port_Clyde_ME2017,7/12/23,11428859.159258664
B0071,bim,W,71,7/12/17,FJ,Tidal River; St. George,Knox,43.9432,-69.2303,,,,,,,3/8/17,8/7/17,43.0,,43.0,,2017_1,71.0,2017,10729.428833183016,Port_Clyde_ME,Port_Clyde_ME,1.0,short,72,1.9174052543089912,0.1922339487801959,0.1287621411718832,0.9970683764289028,0.0,0.0012232673893786,0.0,0.000590542877631,0.0,0.0,0.0002319989876407,0.000337453072932,0.000253089804699,0.0014130847429029,0.9970683764289028,Port_Clyde_ME7/12/17,July,Port_Clyde_ME2017,7/12/23,11428859.159258664
B0072,bim,W,72,8/4/17,JG,Animal Hospital,Hancock,44.5115,-68.1774,,,,,,,7/8/17,8/9/17,79.0,,79.0,,2017_1,72.0,2017,17687.790620375577,Hancock_ME,Hancock_ME,1.0,short,95,3.1036546258657487,0.1600990223696231,0.1222105793214268,0.9878954888752808,0.0053888548683404,0.0055113288426209,8.164931618697693e-05,0.0003674219228413,0.0,0.0,0.0005307205552153,0.0,0.1103082261686058,0.1112880179628495,0.9932843437436212,Hancock_ME8/4/17,August,Hancock_ME2017,8/4/23,11428859.159258664
B0073,bim,W,73,8/4/17,JG,Animal Hospital,Hancock,44.5115,-68.1774,,,,,,,7/8/17,8/9/17,88.0,,88.0,,2017_1,73.0,2017,4555.090373323659,Hancock_ME,Hancock_ME,1.0,short,95,2.1237770634412967,0.1928597315581627,0.1286397994232341,0.9949403793236086,0.0032843151759031,0.0014202444003905,0.0,0.0,0.0,0.0,0.0005325916501464,0.000650945350179,0.0014202444003905,0.002603781400716,0.9982246944995118,Hancock_ME8/4/17,August,Hancock_ME2017,8/4/23,3540821.983316937
B0074,bim,W,74,8/4/17,JG,Animal Hospital,Hancock,44.5115,-68.1774,,,,,,,7/8/17,8/9/17,72.0,,72.0,,2017_1,74.0,2017,823.7648208071756,Hancock_ME,Hancock_ME,1.0,short,95,2.548817038675076,0.2661973316841268,-0.118837059811887,0.3870238387810272,0.5039567461292701,0.0786434013271074,0.0284590808552469,0.0,0.0,0.0024084541656426,0.000344064880806,0.0008355861391005,0.0014745637748832,0.0335217498156795,0.8909805849102974,Hancock_ME8/4/17,August,Hancock_ME2017,8/4/23,3540821.983316937
B0075,tern,W,75,8/4/17,JG,Knowlton Park,Hancock,44.5482,-68.4272,,,,,,,7/8/17,8/9/17,37.0,,37.0,,2017_1,75.0,2017,704.0410330871408,Ellsworth_ME,Ellsworth_ME,1.0,short,95,3.9786607183795937,0.249738652400043,-0.1658826814241537,0.3992062060256179,0.5792170304889049,0.0028865235432076,0.0,0.0,0.0,0.0,0.0002164892657405,0.0584521017499548,0.0,0.0586685910156954,0.9784232365145228,Ellsworth_ME8/4/17,August,Ellsworth_ME2017,8/4/23,3540821.983316937
