Feature ID	Domain	Phylum	Class	Order	Family	Genus	Species
bd635edd6ba5405019984822d0180a2a	Bacteria						
bd82080f6b74485de1d0e389d869e480	Bacteria	Omnitrophota	Koll11	4484-171	B32-G15	B32-G15	
bdac33eec24f59cdd447030e05d853ac	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	
bdb0cef976820732b1a784c015a4b43a	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Chloroplast_Chloroplast
bdbc0765734b78756fb75cfd04c36eec	Bacteria						
bdd17399344ec958615ccee43e543e44	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Snodgrassella	Snodgrassella alvi
bdd7e4bc24627dea73ed3d0206a8b389	Bacteria	Mycoplasmatota	Mollicutes	Entomoplasmatales	Entomoplasmataceae	Mesoplasma	
bde85c4f860d887e00964a18d7e06747	Bacteria						
bdf6b05bd4c805266fb90447a16f64d8	Bacteria	Bacillota	Bacilli	Izemoplasmatales	Izemoplasmataceae	Izemoplasma	Izemoplasma_B sp000753575
be06524c38397438256b9a22cfda1c1f	Bacteria	Desulfobacterota	Deltaproteobacteria	Desulfobacterales	Desulfocapsaceae		
be0a792e5a31d08a90ea1fdf1659f766	Bacteria						
be1115498d5999d300ea05bf098e5c2c	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Methylothermalis	Methylothermalis_aethiopiae
be266cea4369c122bfc2d6f527a105da	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Lysinibacillus	
be3973387e1ce368a5a08251bd0f9d5f	Bacteria	Pseudomonadota	Alphaproteobacteria	Puniceispirillales	AAA536-G10		
be568208c158d8651feafb4b25997215	Bacteria	Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae	Schmidhempelia	
be803686c7393e357fec7ef7f04e0ec0	Bacteria	Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	
be842fb773407622a4cbefd0298e981e	Bacteria	Actinomycetota	Actinomycetes				
be8cfaf9f429becb48df528e73964189	Bacteria	Bacteroidota	Bacteroidia	Marinilabiliales	Marinifilaceae	Ancylomarina	
be9004a2653dc52b5d968ba08b93ab2a	Bacteria						
bea9d15fa1d8961a72d65df944b420bd	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella	
beadbd32677c0f035a080b86ede45787	Bacteria	Pseudomonadota	Gammaproteobacteria				
beb46644fb308468163993b358e5ab15	Bacteria						
beb6dc4c8e5647a15d9290fb27cb7de1	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructobacillus	
bebaf028692ebd893107a8bec2c5f690	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
bec78df74ea06df125bf1fa8e254c8d2	Bacteria						
bed0d71a489fda0504db91b812ffbadd	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Bin106	Bin106	Bin106 sp002238945
bee95c5b9078559e7c2642c1709fe960	Bacteria						
bef1b2fbddca667e8713305fb83d211c	Bacteria	Pseudomonadota	Gammaproteobacteria				
beff1bf2db45da93d584ffc14be87b3b	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	13-2-20CM-66-19	13-2-20CM-66-19 sp001914695
bf0296c1b2e0bb4202b9f52c14537fda	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Quisquiliibacterium	Quisquiliibacterium_transsilvanicum
bf2c823b0956e8caa101df9bb03bece1	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Coleofasciculaceae	SIO2C1	SIO2C1 sp010672925
bf2d22990540790542c6e16696c24431	Bacteria	Desulfobacterota	Deltaproteobacteria	Desulfobacterales	Desulfofabaceae	Desulfofaba	Desulfofaba_fastidiosa
bf34bf8c15df32c51d6f15be1d69738d	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	
bf37e9ee63e810fff69d81b5b289d4b8	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Apilactobacillus	Apilactobacillus kunkeei
bf4029af512463f07820d4c2cb11d730	Bacteria						
bf612ac2e1878b1b6e2995152c7c8bbe	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales			
bf9d0a9d57c89d42c6f4a3c91da53b3e	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	
bfa16ff553934c20cf7d6ce36c708c65	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	
bfb212ea55427cf9949ef9354f23a62d	Bacteria	Kiritimatiellota	Tichowtungiia	Tichowtungiales	Tichowtungiaceae	Tichowtungia	Tichowtungia_aerotolerans
bfb285d25094d01140232930ab1b5041	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Coxiellaceae	Rickettsiella	Rickettsiella_massiliensis
bfb383cabd2ae89db08b166972b1b276	Bacteria						
bfb4800449ab6bdb972fee6bdb978e75	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	
bfb6a326c1c4d5bf22e95e9e9107a756	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Phyllobacterium	
bfbd497ac5b071e927d361397c0dd28f	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
bfd1d2f7d9c2b51c5f509350069b5111	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Leifsonia	
bfdb2d9fc4801d5e69a3b80c75912014	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_baretiae
bff3118b67bfd833ba44e0220de083c4	Bacteria	Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae	Schmidhempelia	
c002fdf895c4f07e04a7f277d1844960	Bacteria						
c007414a2f5e45bfeb4322125e22366e	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter_ubique
c022be3bb56021fa1225f0c55ad0a998	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	SZUA-36		
c034cafabadd094cd7a4f269dcecff3c	Bacteria	Actinomycetota					
c045aa315f7b99f289bfbb27c3021b94	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium_C periodonticum_D
c04a4fe89417a5cc67f0f8a2700fb7ee	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium_acnes
c04b9a72053bba8f0e0eda9585cfa348	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae		
c067fe7613e3b85723199b7d7c9d6c0e	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	
c0727820d0f345163292345295d20f33	Bacteria	Gemmatimonadota	Gemmatimonadetes	Longimicrobiales	UBA6960	UBA2982	
c073ffc2a07793b7ce2419da690c2845	Bacteria	Actinomycetota	Rubrobacteria	Gaiellales	Gaiellaceae		
c0778494a23bed84af503f9af89e6371	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae		
c08ac021dd85331f4ed794d47683c473	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Zymobacter	Zymobacter_palmae
c08d4dc1e61d9bb4c7f91fe1a072031e	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
c091469f0f3029338158136506f1deea	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Segetibacter	
c09edc075450a9ccb55270db238a0fcd	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae		
c0c10865e80bb872f261161aff958d50	Bacteria	Desulfobacterota	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae		
c0d250195813b767521e56fb40930dbf	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
c0dc3af5baa193c7b73ea5500cd375f8	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae		
c0dcbd30ca4e0e05ecf6fee697909b77	Bacteria	Pseudomonadota	Gammaproteobacteria	Methylococcales	Cycloclasticaceae		
c0f8a5f45e75c2c81e2fe60516e346e9	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
c10f7335ac1cbd4e096c745341e7857c	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae		
c1240a4c9f677dd22a05cd3ca1829210	Bacteria						
c1243d2d7cfbe8179c7c11ff2e74db22	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
c13a9a29029fa12946dbf94bb47be84e	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	
c15f349211b104cd206eb9185a41e179	Bacteria						
c173f7edda175c3672e5df61cd9952df	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Lichenibacteriaceae	Lichenibacterium	Lichenibacterium_sbxid5634
c17716f691ff329fa1041818c8ceed11	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	
c1dfa13a75c67713bf2781fe7b8d7093	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_melaninogenica
c1e94eb868b0545a8ed02b2b9e176cce	Bacteria						
c205a0a02b8a14fed3f9ea2ec1607e7b	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Woeseiaceae		
c21427e245f53463621a7c849502ae83	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	
c22a12a6f258b0a22e01ec2d28624ceb	Bacteria	Kiritimatiellota	Tichowtungiia	Tichowtungiales	Tichowtungiaceae	Tichowtungia	Tichowtungia_aerotolerans
c22d5f62bb1f711d54b2a6df39707e14	Bacteria						
c23d23848388e49744c3377b6ba83171	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Lichenibacteriaceae	Lichenibacterium	Lichenibacterium_sbxid5634
c2438b8da5c7e1364bc0b86c3ab70c23	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	
c24fc29fe28e3af58364beedfc03da5e	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
c24fe06a1dbe8a8ffbc852a0b54bd732	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae		
c25186e68697d3ad0f098736ceeca4dd	Bacteria	Pseudomonadota					
c2595bce3ccbd50b8f31cbdd2d77eff1	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter_A_544407 sp902536305
c2d2a3c9b8e9d3397adaa4dfeae9ed3a	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae		
c2da1a5ebb2cab110c56b4da8fd90f7e	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_pallens
c2da605e63d26993b7cf3c38b9dfcd7d	Bacteria	Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	Gilliamella_sbxid0066
c2ee330a4f840d2da173ecb0fb5b1b52	Bacteria						
c32d63ff958f35d9cf1c77db77528739	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter_ubique
c351becfafabcd49f49ae1d2f19f3a01	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus_radiopugnans
c36ea25fae139dc6b30301375c79dfaa	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Effusibacillus	Effusibacillus_dendaii
c3ab3e9cc5347987bf8404c82ab31363	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus_kyungheensis
c3c24e614851a208f440c90c309770c9	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	
c3daa0616c5a5aa130b99552bbc8f201	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_hongkongensis
c40287f16a4e12a9c7e0479ea3f3fa76	Bacteria	Actinomycetota	Actinomycetes				
c40a3fdd58573bb11058f4b450bccda1	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Luteolibacter	
c41ded96d65b6f601de8172b4c9e9263	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Buchnera	Buchnera_aphidicola
c43ad889d6d328bc777e9d1b9c1da5fe	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter_aquatilis
c4881529231f9310ce41605bcd6e9c22	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium_aerolatum
c48f324ca45542119d06365a9a29c041	Bacteria						
c491836ac2179cae363ba311a9e98ead	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	Photobacterium_damselae
c4a69b88e1f88f0aaf10a023f23b6e1e	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kosakonia	Kosakonia cowanii
c4ade2af6fccccc53cb0f68ac4c8ee6e	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae		
c4cc84357b1aa24e19dd5631bc78394e	Bacteria						
c4d0d9033dbcd6c221ff52c8599f0a1e	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
c4d617cc21c1936b28c683a84fb4cbf9	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	
c4d88fd1778e381ec9bf4ea90a09703e	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae		
c4eff5bdd289944c04a0f70ab815d4c8	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
c5044083c0d75e8e3c726eed586f3389	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae		
c5077f58229b473b8284b53770a4d15e	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Spirosomaceae	Lacihabitans	
c52395b1bd332e6dcb5a1d792b1dab65	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Hafnia	
c52a0243e1d803434f32e8b338a82ab3	Bacteria	Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae	Schmidhempelia	
c52e25662149c2bd80504f3eced629f6	Bacteria						
c5398b2178d66dab4f0148d325efd688	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae		
c56a211112c231933611e56352d6098d	Bacteria						
c57e438284e3128d0c42a711b1f21288	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae		
c5911947625d20ca0376199addc5514b	Bacteria	Actinomycetota	Actinomycetes	Corynebacteriales			
c5973616e9294bf15ce910feafbc67e2	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bombiscardovia	
c5d050b75182e3998462880b923d8ff2	Bacteria						
c5d073a343e7873c4ae151db7fb6cb2a	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	
c5d6d58a0e11b7f21a3d85031c8e1510	Bacteria	Pseudomonadota	Betaproteobacteria				
c5fdf29f544c9662fec21974f1b39909	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae		
c60860e49eec248a6b74b9e999e59bdb	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	
c61ecc2e63234f57c2c6ab1c5783bc06	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales			
c6273832c3e9981d9588eb4c198a81b8	Bacteria						
c64184bb0cc8f59103646cb4171cf153	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Entomomonas	Entomomonas_moraniae
c6439042c8c47f78d99ecfc630e2a13c	Bacteria	Actinomycetota	Actinomycetes	Corynebacteriales	Gordoniaceae	Gordonia	
c664c5c52fb86600311f222e40be46ee	Bacteria	Pseudomonadota	Gammaproteobacteria				
c66e16db1972229cf25f8ee1653e200b	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_bohemicum
c67d4a313860ce858dd3b664d1cda6a6	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	
c6a19ab6b22d29c67790e40650b5d172	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Entomomonas	Entomomonas_sbxid5757
c6d0bc35e4e59f2746c78b726934910e	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	
c6f6bb4b561677bc2d570c0757e6d431	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae		
c71b72aeee5b65cffec44b8b77540303	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	Aminicenantaceae		
c71ccbc8da78ca91ef4235d31e4d9d9f	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae		
c72116fb42988b1274952d6c0e062cd0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	
c740a7836790b261f6eda962ba2f9dd5	Bacteria						
c7569ce92125898925c347219df55b45	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Entomomonas	Entomomonas moraniae
c75bd7dd5cb22e22f71d415afb40a4f1	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
c769afba8c2bea1b55bef69f3f733ab6	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus luteus
c77140c612e241db1fc7fd11ab03ce63	Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium_F sp000687695
c78263a2b93d70a5fe657c86e9022a80	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
c7844154cdb00f62939d31215a19dd6e	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
c78b93c84d7448d7203e4f7ab5260822	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas_sbxid5156
c79a88ccab3611bc33bfc19cc101694c	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Bombella	
c7b5a95de5918e50f7f9e121fcb1a8ba	Bacteria						
c7c6074123c10cd0daa5b847463e3ee9	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Saccharibacter	Saccharibacter_floricola
c7c77042634db62294260e1fd53fd1eb	Bacteria						
c7c82593d3b80a7a36185690879139da	Bacteria						
c7d7724a47e22ae677e4acaedf99ffc2	Bacteria						
c7df09b410bfae1c8021dd7139c238ca	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Chloroplast_Chloroplast
c7fc4b7da15c945709fbab0330896c67	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae		
c803e9d3439101398074d3609629b10d	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	HTCC2089		
c87dc493cef5914da5ef659de7260b55	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae		
c8832e65c6815cff7d638d829217b0b8	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales			
c89761ee6c85f7378e2f28057976ce5d	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	gbxid5846	gbxid5846_sbxid5846
c8a5dfee6ad7346d200e3ae57f4dd6bf	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Coleofasciculaceae	SIO2C1	SIO2C1 sp010672925
c8a812ffb7710e585af8b602035aa3be	Bacteria	Actinomycetota	Actinomycetes	Corynebacteriales	Gordoniaceae	Gordonia	
c8a87a280cebd95e59238d02d5f0c9a5	Bacteria						
c8aa47c2cd5a8e37b1e723d41725c879	Bacteria	Krumholzibacteriota	Krumholzibacteria	LZORAL124-64-63	LZORAL124-64-63		
c8b88160125046b8f31076b9302698bc	Bacteria	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Oceanicoccus	Oceanicoccus_sagamiensis
c8bbbab31d6eecf1652463bed91d9830	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Mammaliicoccus	Mammaliicoccus_sciuri
c8c3779c4cb0c35773326a9de6e8162f	Bacteria	Bacteroidota	Cytophagia	Cytophagales			
c8e3a5912c045ef96a880741f14a796d	Bacteria						
c8fb0a72225acc2dc53f31a31d9118eb	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia_fonticola
c911a4a9b9b0f9bfd9244797ffb608da	Bacteria						
c912de88250f1f478da5f241c21b0a7e	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae		
c92a181b5aebddd38e46befa5b421a38	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Zymobacter	Zymobacter_palmae
c94892be78826b6ba1f25b26f58c3e25	Bacteria						
c95c03d862c4613ecc6fdff58bfe961a	Bacteria	Kiritimatiellota	Tichowtungiia	Tichowtungiales	Tichowtungiaceae	Tichowtungia	Tichowtungia_aerotolerans
c99211a3bd035c0d740c076e6df943fa	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	UBA4765	UBA4765	UBA4765 sp002365175
c99fe21dc191a4cb427b45ba426aa0e1	Bacteria						
c9f7387a928560a9e6a4d293b3c47fe4	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
c9fed47902f4ad0dddfb842d85dae71e	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Sulfitobacter	
c9ff605f5f402a2e775a727147bf7f85	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae		
ca108885bf6bf7cc49af17a067738c61	Bacteria	Myxococcota	Polyangia	Polyangiales			
ca2a074ed86335babd410ce86e20b0aa	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae		
ca31afa363e1afeaf1005554232cd92c	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
ca3891bc2a010483fe70c6b81f9ecebd	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella	
ca47da58edaaae2b68de84b5366194e0	Bacteria	Pseudomonadota	Alphaproteobacteria	Parvibaculales	CGMCC-115125		
ca53c032fb58c8b303321a11d8b26e5f	Bacteria	Desulfobacterota	SM23-61	SM23-61	SM23-61	SM23-61	
ca866a75c83764eb4d1dd1a6d59b8986	Bacteria						
ca941359d484a8e899be6ac9feb0b50b	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Schleiferiaceae	Croceimicrobium	Croceimicrobium_hydrocarbonivorans
ca9a5f77156a2709ecd159d4fb77a006	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	Staskawiczbacteraceae	GWA2-37-10	
caa32d121166c8affc6153ea80eac35f	Bacteria	Desulfobacterota	Deltaproteobacteria	Desulfuromonadales			
caa6647f59da67743c25bbf0bf307239	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Snodgrassella	Snodgrassella alvi
caac84c21cb29d9302f436d1961065d4	Bacteria						
cab5fbd3e85fe924193c378321dc6ba9	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae		
caf3bc08fb54f6933f29f7df73927413	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Fulvivirgaceae	Xanthovirga	Xanthovirga_aplysinae
caf5bcd799364af473c23f4005443184	Bacteria	Bacteroidota	Bacteroidia	Marinilabiliales	Prolixibacteraceae	Puteibacter	Puteibacter_caeruleilacunae
cb05f990d42b922124ff190dac8f24eb	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
cb07822632f18f9e78ace9f543bc976d	Bacteria	Pseudomonadota	Gammaproteobacteria				
cb08704718b60407f5f1489d0332f0c8	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae		
cb089385cc6df8f4a10f5e6bd8834402	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Chloroplast_Chloroplast
cb094d747264223b0e7bcd987d9bbc41	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae		
cb1133b22585dbb964a86d9af311e0ca	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
cb15f06c16bd314ca5b62eee3acd159a	Bacteria						
cb261e062a4b4d73d75fd41ca7da0b57	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Phenylobacterium panacis
cb30975d4faadf9a0915d28fce4c34a8	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Chloroplast_Chloroplast
cb32dfd3cbf6c103a1001bcae6d7cf37	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	SZUA-36	SZUA-36	SZUA-36 sp003233115
cb71631c4997d4ae129e925d61c58955	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	Anaerohalosphaeraceae	Anaerohalosphaera	Anaerohalosphaera_lusitana
cb7f92773918632b0aec3b975bbe1b47	Bacteria						
cb81e4c54355eec777e1a0eea1ee23df	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
cb99786fbee1174b448af48a7d6b6d10	Bacteria						
cbba5e375e9676ffd8849d3edff1e6e5	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	
cbc0d64baf6f9f80152caed13badb279	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	
cbc49efbb9c2b8fe2a2ade627fd966dc	Bacteria	Actinomycetota	Actinomycetes	Corynebacteriales	Lawsonellaceae	Lawsonella	Lawsonella_clevelandensis
cbfb51aec29bccd2a9abeb90729abc83	Bacteria	Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	
cc0a44627e42fbc7cf157a70996b220a	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	
