	xB0017	xB0031	xB0049	xB0051	xB0053	xB0054	xB0063	xB0064	xB0065	xB0067	xB0068	xB0069	xB0072	xB0073	xB0074	xB0075	xB0087	xB0106	xB0143	xB0146	xB0151	xB0153	xB0155	xB0164	xB0167	xB0169	x102	x106	x107	x125	x132	x133	x15	x180	x185	x22	x23	x36	x38	x42	x45	x47	x49	x54	x57	x68	x7	x74	x75	x78	x93	xAO190715_001	xDRA190709_003	xDRA190709_004	xDRA190709_006	xDRA190709_007	xDRA190709_008	xDRA190709_009	xDRA190709_010	xDRA190709_011	xDRA190715_001	xDRA190824_004	xFJ190709_011	xFJ190710_003	xFJ190710_004	xFJ190715_002	xFJ190724_003	xFJ190809_007	xFJ190809_013	xFJ190809_014	xFJ190814_001	xFJ190814_002	xFJ190814_006	xFJ190814_007	xFJ190814_009	xFJ190815_002	xFJ190822_001	xFJ190822_002	xFJ190822_003	xFJ190822_004	xFJ190822_006	xFJ190822_008	xFJ190827_001	xFJ190827_004	xFJ190827_022	xFJ190827_006	xFJ190827_010	xFJ190827_013	xFJ190828_001	xFJ190828_002	xFJ190828_003	xFJ190828_004	xFJ190905_002	xFJ190905_003	xJL190710_001	xJL190710_002	xJL190724_001	xJL190724_004	xJL190731_003	xJL190731_004	xJL190731_005	xJL190806_001	xJL190806_002	xJL190806_004	xJL190806_005	xJL190806_006	xJL190806_007	xJL190806_008	xJL190905_001	xJL190910_001	xPF190724_001	xPF190724_003	xPF190724_004	xPF190724_005	xPF190724_008
x74	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
x75	0.007792084943503141	0.002581404754891992	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.005683000199496746	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.00573354447260499	0.007792084943503141	0.01037162262946367	0.00382395158521831	0.005290958564728498	0.007792084943503141	0.0	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.005482467822730541	0.007792084943503141	0.0	0.0	0.007792084943503141	0.006396367214620113	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.006760511081665754	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.005265694577246904	0.002581404754891992	0.007792084943503141	0.007792084943503141	0.003586974693462253	0.007792084943503141	0.007792084943503141	0.004704274237155914	0.007792084943503141	0.002581404754891992	0.003514321520924568	0.004012316931039095	0.007792084943503141	0.007792084943503141	0.003376254346221685	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.002581404754891992	0.007792084943503141	0.007792084943503141	0.003349294420331717	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.004170026630163193	0.002581404754891992	0.003756067017093301	0.006839788518846035	0.006681065540760756	0.007792084943503141	0.00581116508692503	0.006620691623538733	0.005823605693876743	0.005397988483309746	0.006102134473621845	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141
x78	0.007792084943503141	0.002581404754891992	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.005683000199496746	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.00573354447260499	0.007792084943503141	0.01037162262946367	0.00382395158521831	0.005290958564728498	0.007792084943503141	0.0	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.005482467822730541	0.007792084943503141	0.0	0.0	0.007792084943503141	0.006396367214620113	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.006760511081665754	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.005265694577246904	0.002581404754891992	0.007792084943503141	0.007792084943503141	0.003586974693462253	0.007792084943503141	0.007792084943503141	0.004704274237155914	0.007792084943503141	0.002581404754891992	0.003514321520924568	0.004012316931039095	0.007792084943503141	0.007792084943503141	0.003376254346221685	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.002581404754891992	0.007792084943503141	0.007792084943503141	0.003349294420331717	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.004170026630163193	0.002581404754891992	0.003756067017093301	0.006839788518846035	0.006681065540760756	0.007792084943503141	0.00581116508692503	0.006620691623538733	0.005823605693876743	0.005397988483309746	0.006102134473621845	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141
x93	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
xAO190715_001	0.002778610680252314	0.00759486947208643	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.001420178916305304	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.001319554285146296	0.002778610680252314	0.005358157679438591	0.005121192894876003	0.00220066006295383	0.002778610680252314	0.006396367214620113	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.001811507041566074	0.002778610680252314	0.006396367214620113	0.006396367214620113	0.002778610680252314	0.0	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.0007249420741572976	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002250955672934651	0.00759486947208643	0.002778610680252314	0.002778610680252314	0.005592970177531242	0.002778610680252314	0.002778610680252314	0.003368636593222618	0.002778610680252314	0.00759486947208643	0.005737608298659325	0.004746193531900644	0.002778610680252314	0.002778610680252314	0.006012474186718464	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.00759486947208643	0.002778610680252314	0.002778610680252314	0.006066145841032267	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.00443222327157855	0.00759486947208643	0.005256338976323605	0.0008827676065266132	0.0005667809164151549	0.002778610680252314	0.00116502633318305	0.0004465880920179188	0.001140259322710335	0.001987583003938198	0.0005857610958628356	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314	0.002778610680252314
xDRA190709_003	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
xDRA190709_004	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
xDRA190709_006	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
xDRA190709_007	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
xDRA190709_008	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
xDRA190709_009	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
xDRA190709_010	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
xDRA190709_011	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
xDRA190715_001	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
xDRA190824_004	0.002053668256849051	0.008319810964167118	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002145120874047279	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002044496359303594	0.002053668256849051	0.004633216187357903	0.005846134852617979	0.002925602020695806	0.002053668256849051	0.006760511081665754	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002536449115723372	0.002053668256849051	0.006760511081665754	0.006760511081665754	0.002053668256849051	0.0007249420741572976	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.0	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002975897397845984	0.008319810964167118	0.002053668256849051	0.002053668256849051	0.006317912135273218	0.002053668256849051	0.002053668256849051	0.004093579016625881	0.002053668256849051	0.008319810964167118	0.006462551187723875	0.00547113548964262	0.002053668256849051	0.002053668256849051	0.00673741614446044	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.008319810964167118	0.002053668256849051	0.002053668256849051	0.006791087333112955	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.005157164763659239	0.008319810964167118	0.00598128093406558	0.0001578254887135699	0.0001581612305017188	0.002053668256849051	0.001889968407340348	0.0002783540403470397	0.001865201396867633	0.002712525427341461	0.001310703228227794	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051	0.002053668256849051
xFJ190709_011	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
xFJ190710_003	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
xFJ190710_004	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
